id,DATA_MOVER_SHARING,CONVOLVERS,KERNEL_CLOCK,IMPL_STRATEGY,DATA_MOVER_CLOCK,CLOCK_UNCERTAINTY,state,presynth_time,synth_time,impl_time,run_time
341,2,2,2,12,2,47.65175496308471,OK,651.38,679.38,293.45,1418365976.0
342,1,2,2,24,2,9.676428359514356,TIMING,625.22,621.97,inf,inf
343,2,1,2,7,2,29.494596035115684,OK,549.46,654.19,286.26,1938325796.0
344,1,2,2,26,2,43.27295922012888,OK,642.69,660.43,302.6,1405924346.0
345,1,1,1,0,1,55.841764239347114,OK,532.8,665.47,301.28,1644698456.0
346,2,2,2,11,2,61.929240808230865,OK,627.21,644.39,312.64,1483743980.0
347,1,2,2,23,2,15.220325584802241,TIMING,637.64,644.58,inf,inf
348,2,1,2,6,2,11.109144432981266,OK,542.98,633.05,296.0,1897266158.0
349,3,2,2,22,2,36.2630016654915,OK,637.6,645.94,317.62,1394914818.0
350,1,1,2,3,2,76.6476807587547,OK,531.15,608.78,297.8,2244488172.0
351,3,1,2,27,2,82.42590729362375,OK,531.48,674.53,303.5,2362364098.0
352,3,2,1,27,1,63.29176216800245,OK,642.5,669.17,348.57,1262993546.0
353,3,1,2,21,2,27.581362546235855,OK,517.89,651.4,276.68,1938325242.0
354,0,1,2,10,2,62.61478020604964,OK,518.14,641.67,283.12,2101974866.0
355,3,1,2,16,2,54.10517182744887,OK,539.74,674.61,297.9,2027088488.0
356,0,1,2,7,2,36.27006401941257,OK,539.23,611.97,267.01,1939350938.0
357,3,1,2,24,2,41.3554381584108,OK,534.33,628.19,274.09,1960946628.0
358,3,1,2,18,2,20.14328764364683,OK,528.24,665.53,277.56,1917751826.0
359,2,1,1,10,1,53.56612559546727,OK,542.81,643.07,297.1,1644522036.0
360,3,2,2,7,2,58.36724935322708,OK,616.85,623.83,304.79,1445361496.0
361,1,1,2,15,2,49.808337487842905,OK,578.78,638.43,273.58,2004035052.0
362,0,1,2,8,2,19.45917997776185,OK,577.91,635.21,277.05,1917880102.0
363,1,1,2,11,2,32.24769548226087,OK,578.24,666.33,276.48,1938378088.0
364,1,2,2,12,2,96.69138423031221,OK,642.57,666.69,363.23,1870591542.0
365,1,1,2,13,2,52.044531141805564,OK,536.48,669.76,277.44,2005040480.0
366,1,2,2,24,2,31.02064356866344,TIMING,631.42,629.3,inf,inf
367,3,2,1,24,1,58.15750415297494,OK,629.11,605.3,360.35,1224711004.0
368,3,2,2,10,2,53.39182225824671,OK,626.35,644.18,312.52,1429403882.0
369,2,2,2,19,2,36.33182763401277,OK,629.57,654.61,297.71,1394885092.0
370,0,1,2,21,2,99.1656009663346,OK,545.64,629.42,317.04,2543464974.0
371,3,1,2,20,2,50.54845229487497,OK,522.6,639.54,273.21,2004928756.0
372,0,1,2,21,2,40.6780770593553,OK,522.48,631.77,280.14,1960938672.0
373,1,2,2,10,2,49.470563695581326,OK,631.07,652.4,299.39,1428452558.0
374,1,1,1,17,1,54.658920721106874,OK,526.24,628.48,313.4,1644558710.0
375,1,1,2,17,2,71.14815897697278,OK,523.24,663.14,291.86,2127900038.0
376,1,1,2,23,2,55.53298713342771,OK,532.15,650.73,283.61,2027037350.0
377,1,1,2,21,2,46.568784408013876,OK,523.95,681.65,273.02,1963370444.0
378,0,1,1,25,1,62.19326366854244,OK,538.03,599.65,322.95,1721107014.0
379,0,2,2,22,2,23.412369393299954,OK,630.53,634.79,313.96,1383737914.0
380,1,2,1,14,1,53.60749538650141,OK,626.15,623.85,333.73,1223424216.0
381,1,2,2,22,2,32.42569439312468,OK,628.99,684.07,298.86,1393876904.0
382,0,1,2,21,2,46.53670131994561,OK,554.15,658.86,272.2,1963361164.0
383,1,2,2,27,2,32.10312982077114,OK,641.76,610.73,322.4,1393859382.0
384,0,2,2,13,2,80.32675114989888,OK,673.47,698.99,369.21,1672059578.0
385,3,1,2,10,2,10.718526558573027,OK,527.9,679.66,292.18,1897287718.0
386,1,1,1,20,1,63.76712840348302,OK,527.71,641.34,304.23,1722043974.0
387,1,1,2,1,2,56.527698671640806,OK,556.25,592.43,292.2,2028334866.0
388,3,1,2,18,2,32.50067911507051,OK,556.25,643.6,277.22,1938437060.0
389,0,1,0,10,1,69.57454817163163,TIMING,544.78,634.29,inf,inf
390,0,1,2,11,2,52.64764759848656,OK,524.11,667.07,278.28,2004961090.0
391,0,1,2,7,2,32.40767162175597,OK,526.51,653.69,282.79,1938316472.0
392,3,2,2,15,2,56.46529693244988,OK,629.37,623.23,319.01,1442030620.0
393,1,2,2,9,2,81.01976642823315,OK,663.24,650.48,354.2,1673993598.0
394,3,1,1,23,1,56.971089896546104,OK,558.84,644.78,308.52,1646119348.0
395,1,1,2,10,2,65.90741009120784,OK,558.84,630.14,283.32,2106102726.0
396,3,2,2,11,2,41.985987843658,OK,614.93,658.3,307.22,1405864880.0
397,1,2,1,13,1,63.207965647612305,OK,639.08,656.97,428.97,1262915768.0
398,3,2,2,19,2,24.532014116041456,OK,635.38,638.52,390.21,1393823054.0
399,3,2,2,22,2,9.764669514685565,TIMING,609.0,651.22,inf,inf
400,2,2,2,17,2,52.91418437166598,OK,620.99,645.79,392.72,1429389408.0
401,2,1,2,24,2,56.04620867551107,OK,1120.25,818.46,320.34,2027016720.0
402,1,2,2,7,2,64.65482904921129,OK,1158.88,776.73,426.21,1498062278.0
403,2,1,2,14,2,54.94284233289736,OK,1076.82,882.04,328.09,2027192930.0
404,0,2,2,19,2,21.97587930038988,OK,1340.47,774.31,327.86,1383863502.0
405,3,1,1,25,1,53.26618998617473,OK,559.94,730.1,348.5,1646017806.0
406,2,1,1,1,1,60.984252523017076,OK,569.74,728.89,347.56,1704156356.0
407,3,1,1,13,1,55.0394946110087,OK,522.9,639.69,354.18,1644665546.0
408,2,2,2,20,2,43.532692584003755,OK,689.77,705.29,318.5,1406950676.0
409,0,2,2,14,2,75.20357073485327,OK,664.91,696.74,333.56,1568940938.0
410,1,2,2,7,2,86.87832934238918,OK,669.57,672.06,386.72,1870594372.0
411,2,2,2,7,2,67.05308804168698,OK,645.08,672.8,390.61,1499598786.0
412,0,1,2,11,2,38.96242565719653,OK,570.29,669.8,273.15,1939544496.0
413,1,2,2,15,2,40.2518439419595,OK,654.71,714.35,324.68,1405930876.0
414,1,1,2,27,2,57.934815596155765,OK,553.1,640.98,332.86,2031476210.0
415,0,1,2,3,2,26.46660051894141,OK,571.05,602.52,275.29,1938287288.0
416,0,1,1,11,1,28.024772811525168,OK,554.63,711.03,332.0,1577712274.0
417,0,2,2,24,2,39.08705088493277,OK,676.68,671.75,299.13,1395009892.0
418,3,1,1,23,1,63.76332539829652,OK,550.64,669.03,303.54,1722025180.0
419,3,2,2,21,2,99.09693419902051,OK,676.67,690.97,369.49,1870583036.0
420,2,2,2,17,2,35.3117329459236,OK,660.91,659.42,288.79,1394896834.0
421,3,2,2,8,2,21.112889259508847,OK,631.15,625.78,294.26,1383729224.0
422,0,2,2,13,2,57.751261491466735,OK,605.38,630.96,312.61,1445390012.0
423,3,1,2,16,2,13.31065570968118,OK,509.41,661.76,272.78,1917150988.0
424,3,1,1,9,1,60.373563513951666,OK,533.73,595.41,317.72,1646841080.0
425,0,1,1,12,1,65.32225258970014,OK,503.28,629.94,306.37,1737325912.0
426,3,2,1,11,1,70.07655157499121,TIMING,644.38,666.06,inf,inf
427,0,1,1,10,1,36.18665211846492,OK,516.08,637.26,330.89,1592469126.0
428,2,1,2,25,2,35.453526155093336,OK,520.41,644.34,267.49,1939380946.0
429,2,2,2,11,2,44.268748730406195,OK,644.6,616.08,307.87,1406862896.0
430,0,1,1,27,1,100.0,OK,506.18,668.05,316.74,1674921214.0
431,2,1,2,11,2,20.6726463166654,OK,506.27,658.91,285.07,1917787798.0
432,0,2,2,18,2,39.800489529977476,OK,644.6,649.9,302.59,1394914240.0
433,3,2,2,18,2,57.628566966589865,OK,623.54,656.51,308.08,1445334306.0
434,0,1,1,9,1,36.72319091035276,TIMING,549.99,656.07,inf,inf
435,3,1,2,0,2,21.394617517416048,OK,509.85,681.32,283.8,1917887004.0
436,1,1,2,13,2,58.99186954289626,OK,543.62,672.28,292.41,2074661272.0
437,0,1,2,15,2,21.60683114918892,OK,522.36,651.91,293.69,1917793330.0
438,1,1,1,23,1,55.59306322271874,OK,563.87,565.86,314.91,1644708592.0
439,0,1,2,8,2,26.611260387485224,OK,563.89,670.27,281.25,1938313186.0
440,1,1,1,11,1,57.180511817458125,OK,564.98,671.47,313.3,1646103504.0
441,2,2,2,5,2,23.115317692651928,OK,638.22,631.74,309.97,1383765646.0
442,2,2,2,10,2,51.01197635245166,OK,637.24,621.6,282.59,1428430696.0
443,3,2,2,16,2,51.568292952766406,OK,624.41,638.77,297.47,1428461022.0
444,1,1,2,17,2,78.48190194804853,OK,529.05,636.89,313.78,2247338014.0
445,1,2,1,25,1,62.84724477177374,OK,626.23,655.6,338.73,1263003956.0
446,0,1,2,19,2,12.339509441796803,OK,532.09,668.18,286.34,1897300674.0
447,2,1,1,18,1,57.7038188860283,OK,538.0,666.52,312.18,1646100074.0
448,3,2,2,6,2,87.28393405393737,OK,646.58,653.98,359.34,1870628630.0
449,0,1,2,22,2,67.77891571397572,OK,523.7,607.37,284.57,2103386842.0
450,3,1,1,5,1,60.47430461501682,OK,544.74,621.64,303.48,1646841754.0
451,3,1,2,23,2,33.192942041400464,OK,539.62,633.9,282.33,1939326596.0
452,1,1,1,22,1,55.41315768878044,OK,524.13,665.27,313.65,1644672030.0
453,3,2,2,23,2,21.03656237924234,OK,616.01,637.66,300.74,1383823134.0
454,0,2,2,10,2,85.08283229389055,OK,660.15,669.94,368.63,1870535536.0
455,2,2,2,14,2,40.82992229343344,OK,620.88,663.12,297.15,1405820672.0
456,3,2,2,3,2,18.87605631694797,OK,637.61,614.44,297.01,1383767958.0
457,3,2,2,27,2,45.925708219586284,OK,646.08,627.26,292.09,1407811816.0
458,3,2,2,3,2,23.636779336766743,OK,646.87,633.05,309.23,1383835856.0
459,2,1,2,0,2,30.990400838495113,OK,529.11,634.99,288.96,1938333822.0
460,1,2,2,16,2,18.362051107778832,OK,610.69,637.68,287.39,1383698438.0
461,1,1,2,18,2,38.96954445864367,OK,529.35,659.23,272.44,1939483980.0
462,3,2,1,14,1,59.18265184727732,OK,653.12,635.05,353.96,1231309668.0
463,0,1,0,18,0,2.419795800953728,TIMING,527.43,647.14,inf,inf
464,0,2,2,13,2,64.89049482578694,OK,652.03,624.45,303.59,1498524506.0
465,1,2,2,10,2,47.40934162473193,OK,633.2,634.89,290.25,1418312984.0
466,2,2,2,16,2,26.678267272165606,TIMING,638.91,627.12,inf,inf
467,3,1,1,8,1,55.67340457580241,OK,554.27,670.1,307.61,1644696530.0
468,3,2,1,2,1,54.652786630026995,OK,622.31,609.77,346.13,1223480870.0
469,1,2,2,16,2,82.39346956744006,OK,672.11,654.08,342.13,1689376448.0
470,2,1,2,24,2,73.37758041096701,OK,553.64,632.04,291.92,2216948660.0
471,0,2,2,26,2,68.89219164204906,OK,657.41,614.27,333.77,1497309058.0
472,1,1,1,3,1,63.037134213195436,OK,524.96,648.97,303.17,1721440446.0
473,2,2,2,26,2,58.228704782032366,OK,645.84,628.95,308.15,1445374834.0
474,0,1,2,26,2,18.938229821835318,OK,526.63,650.84,279.46,1917919692.0
475,3,2,2,23,2,55.09184546999744,OK,646.81,647.87,311.56,1441013930.0
476,3,1,2,20,2,74.51339219320926,OK,522.02,679.69,298.04,2218567114.0
477,1,2,2,19,2,36.43735461253487,OK,614.19,637.33,298.98,1394897770.0
478,0,1,2,20,2,32.6625025082719,OK,533.19,634.47,281.63,1938534042.0
479,1,1,2,17,2,44.526607957303014,OK,526.23,612.68,282.76,1962945730.0
480,3,2,2,21,2,72.3934095317859,OK,637.08,647.73,323.41,1500824406.0
481,2,1,2,27,2,90.90291077070768,OK,527.68,661.34,307.69,2564765696.0
482,3,2,1,21,1,53.67777665840002,OK,645.69,607.22,328.48,1223377884.0
483,2,1,1,15,1,55.26071662578458,OK,525.58,642.93,312.75,1644605470.0
484,3,1,2,9,2,47.983040868644665,OK,528.89,641.77,268.16,1983965940.0
485,2,1,2,16,2,42.6875358604107,OK,518.5,626.91,287.06,1961373042.0
486,2,1,2,26,2,75.87498336304515,OK,524.74,611.19,287.07,2241338580.0
487,3,1,2,8,2,47.43725749597114,OK,544.16,665.69,267.83,1983943626.0
488,3,1,2,13,2,19.859476813943246,OK,551.06,644.23,268.26,1917838468.0
489,1,2,2,12,2,64.52509046659573,OK,645.48,635.0,314.71,1498194606.0
490,3,2,2,10,2,51.27801438074895,OK,644.91,611.27,287.05,1428455204.0
491,3,1,1,9,1,62.91179767319388,OK,524.51,664.66,318.45,1721437478.0
492,2,1,1,25,1,56.066676487835856,OK,525.82,634.51,304.3,1644725422.0
493,0,1,2,23,2,56.637551320212964,OK,533.55,640.08,286.62,2028272374.0
494,0,1,2,26,2,66.56693655588498,OK,529.83,628.72,281.14,2106047384.0
495,2,2,2,25,2,44.400859901637205,OK,626.97,615.29,287.87,1406868230.0
496,1,2,2,26,2,64.16200048463887,OK,620.75,641.95,318.01,1496179204.0
497,2,2,2,8,2,67.88916338101946,OK,622.66,612.9,328.19,1497215718.0
498,2,1,2,0,2,91.28734087627942,OK,551.86,642.17,313.41,2564745364.0
499,2,1,2,21,2,85.52797211309398,OK,551.67,634.29,312.34,2543483484.0
500,0,2,2,12,2,61.951839406270956,OK,638.33,606.46,306.85,1483744752.0
501,0,1,1,18,1,13.987655266834881,TIMING,519.64,609.35,inf,inf
502,3,2,1,8,1,58.707492521170245,TIMING,625.98,622.6,inf,inf
503,1,2,2,19,2,34.89872383088718,OK,631.82,686.96,293.48,1394916212.0
504,1,1,1,20,1,56.75779337319554,OK,541.32,664.08,312.5,1646122834.0
505,0,1,1,12,1,68.94167069590962,TIMING,538.91,625.33,inf,inf
506,0,2,2,27,2,61.295879649611784,OK,646.87,644.21,298.5,1483153646.0
507,3,1,1,12,1,54.142137999392325,OK,537.88,663.92,307.15,1644702380.0
508,2,2,2,7,2,50.85194154615109,OK,647.21,620.22,297.2,1428471282.0
509,2,2,2,3,2,87.70922530140768,OK,633.11,707.66,359.54,1870629484.0
510,3,1,2,27,2,22.69877565684515,OK,537.6,633.33,289.12,1917832432.0
511,0,2,2,15,2,37.37196699974491,OK,635.93,622.39,294.84,1394889750.0
512,1,2,2,13,2,80.69895265021857,OK,643.52,655.78,351.87,1674034598.0
513,3,2,2,23,2,94.98622953049124,OK,646.64,657.98,358.21,1870486336.0
514,0,1,2,7,2,76.09780213000491,OK,540.31,632.57,292.61,2244416824.0
515,2,1,1,8,1,56.211207649415606,OK,531.8,608.36,307.53,1644754534.0
516,2,2,2,27,2,20.810416587439672,OK,614.71,617.21,307.66,1383772204.0
517,2,1,1,7,1,54.44383842817474,OK,526.62,633.03,314.54,1644652418.0
518,1,1,2,7,2,39.76951530156473,OK,526.61,629.39,275.87,1939936578.0
519,2,2,1,22,1,53.14073346855519,OK,648.3,644.9,338.16,1224022382.0
520,1,1,2,10,2,52.17922400838285,OK,533.55,634.63,261.72,2004975672.0
521,1,2,2,7,2,21.00312159082487,OK,631.64,637.54,299.69,1383756602.0
522,2,2,2,8,2,22.48310529233021,OK,642.93,685.67,296.82,1383744272.0
523,2,2,1,23,1,56.149874056265915,OK,625.94,648.11,382.85,1223469418.0
524,1,2,2,4,2,32.939143892657206,OK,616.37,644.65,308.84,1394726542.0
525,0,2,2,2,2,59.022824402106075,OK,649.0,646.49,308.07,1469078478.0
526,0,1,2,18,2,24.720581624160044,OK,551.58,609.43,277.06,1938336674.0
527,2,1,2,11,2,42.765795504663494,OK,551.58,605.73,294.01,1961571180.0
528,3,2,2,18,2,76.39480683195092,OK,628.3,662.76,332.46,1573669416.0
529,2,1,2,26,2,20.343118570393425,OK,523.13,651.49,298.55,1917907550.0
530,2,1,2,21,2,20.159854621930627,OK,533.83,631.35,278.96,1917815432.0
531,1,2,2,23,2,38.45775055787978,OK,633.77,660.02,308.63,1394868838.0
532,2,1,2,20,2,17.107997408551956,OK,526.28,667.79,267.1,1917341348.0
533,1,2,1,16,1,54.14090307485016,OK,631.85,657.45,373.28,1223358976.0
534,2,2,2,5,2,42.081218857187395,OK,649.61,655.09,313.27,1405933170.0
535,1,1,2,12,2,17.822007174828446,OK,561.86,639.7,283.92,1917378510.0
536,2,1,2,18,2,82.53739812015262,OK,561.87,606.49,301.5,2452768524.0
537,2,1,1,23,1,65.4009000961263,OK,538.33,633.22,306.94,1737446180.0
538,1,2,2,17,2,32.405517940828474,OK,644.94,642.67,303.5,1393878408.0
539,3,2,2,10,2,39.357781055758146,OK,639.16,653.98,301.58,1394784100.0
540,2,1,1,27,1,61.751548795755106,TIMING,540.63,633.01,inf,inf
541,1,1,2,18,2,21.07010532101057,OK,536.35,660.82,290.77,1917860338.0
542,1,1,2,26,2,32.0363506468869,OK,537.52,596.68,286.41,1938426610.0
543,1,2,2,10,2,19.12679378679508,OK,633.32,617.93,315.14,1383817010.0
544,0,2,2,4,2,56.12370320892015,OK,619.37,669.2,313.01,1442026658.0
545,2,2,2,7,2,62.374998380295686,OK,624.07,658.82,312.18,1494625146.0
546,1,1,2,6,2,16.989714663035393,OK,566.8,666.38,277.62,1917307014.0
547,0,2,2,9,2,43.22011867940553,OK,616.84,666.31,303.59,1405954736.0
548,3,2,2,0,2,28.672534089217255,OK,640.75,621.72,303.86,1393792330.0
549,0,2,2,10,2,32.674383948730764,OK,618.83,626.36,292.59,1393893934.0
550,1,2,2,2,2,70.68670095905819,OK,643.26,642.5,323.91,1500667896.0
551,2,2,2,4,2,32.998130240193255,OK,620.81,617.5,305.0,1394830364.0
552,1,1,1,4,1,12.011030552265812,TIMING,542.8,639.55,inf,inf
553,3,2,2,1,2,21.65911369914848,OK,632.15,653.39,298.0,1383801548.0
554,3,1,2,2,2,43.26417280002738,OK,516.05,664.83,271.73,1961380158.0
555,3,1,2,1,2,46.48511060838012,OK,522.05,652.58,268.79,1963477388.0
556,1,1,1,24,1,54.772460745179885,OK,539.89,627.88,308.88,1644667758.0
557,3,2,2,13,2,45.293541124111044,OK,639.86,635.24,289.22,1407791512.0
558,2,1,2,14,2,19.079705112384115,OK,519.05,613.33,283.53,1917819458.0
559,3,1,2,24,2,17.590690035485224,OK,540.94,670.3,276.48,1917329920.0
560,3,2,2,23,2,41.820688852379654,OK,617.03,619.62,309.75,1405918434.0
561,3,2,2,14,2,34.669827765017835,OK,615.89,631.97,303.96,1394876198.0
562,2,1,2,13,2,41.86471969502749,OK,535.2,626.96,280.93,1961483372.0
563,1,2,2,3,2,45.742711073624896,OK,631.71,654.95,296.66,1407746090.0
564,1,2,2,26,2,70.09433740629561,OK,648.23,667.6,328.49,1499775048.0
565,1,2,2,16,2,43.92006992128841,OK,631.14,640.18,304.38,1406818574.0
566,0,1,2,21,2,79.49382047114216,OK,524.62,642.18,322.96,2341018058.0
567,1,1,1,10,1,48.197552372520505,OK,541.32,652.68,297.82,1643951710.0
568,3,2,2,10,2,24.690300686984667,OK,620.11,617.61,303.66,1393742078.0
569,2,1,2,5,2,34.92007330676753,OK,549.76,640.85,287.98,1939528676.0
570,3,2,2,0,2,25.146297073238287,OK,624.62,607.97,290.44,1393707082.0
571,2,2,2,3,2,40.249197934325984,OK,625.56,635.66,310.78,1405905206.0
572,1,2,2,11,2,22.676248381541264,OK,644.66,636.17,292.95,1383747088.0
573,1,2,2,13,2,19.37129936001684,OK,645.63,622.22,300.44,1383772030.0
574,1,1,2,17,2,28.451127030534806,OK,550.74,603.99,286.45,1938198320.0
575,3,1,2,23,2,53.33843970933191,OK,521.58,633.85,307.44,2005068554.0
576,2,1,2,24,2,64.92208842962087,OK,549.52,632.61,277.93,2104976808.0
577,1,1,1,16,1,52.903797334328864,OK,525.82,614.95,303.16,1646076978.0
578,0,2,2,24,2,51.763608766761884,OK,629.11,632.62,288.8,1428498312.0
579,1,1,1,14,1,59.31225543481259,OK,530.49,635.31,307.01,1660721642.0
580,1,2,2,18,2,60.02296576392823,OK,624.14,621.09,306.95,1473216156.0
581,1,1,2,11,2,12.804526065420252,OK,552.02,665.08,287.74,1917241204.0
582,0,1,2,4,2,20.503216452539508,OK,520.15,663.89,272.01,1917833272.0
583,2,1,2,26,2,46.36462418538919,OK,545.39,606.55,280.62,1963472532.0
584,3,1,1,7,1,61.160375595596996,OK,521.25,607.71,309.74,1704173942.0
585,0,1,2,17,2,19.2027280062515,OK,543.84,641.89,277.13,1917898198.0
586,1,2,2,2,2,75.27950379620962,OK,634.13,670.81,329.06,1568944476.0
587,0,1,2,10,2,47.866392144556855,OK,547.22,662.94,272.27,1983963806.0
588,2,1,2,26,2,18.147097395574274,OK,531.18,637.61,282.21,1917355386.0
589,1,2,2,21,2,68.4710792115767,OK,641.35,649.34,307.19,1497272616.0
590,2,1,2,18,2,23.961193169196516,OK,533.31,668.66,291.85,1918360818.0
591,0,1,1,17,1,32.41424930108522,TIMING,536.9,604.19,inf,inf
592,1,2,2,22,2,50.22317789229004,OK,621.97,620.22,297.75,1428495114.0
593,1,1,2,21,2,24.438069718268373,OK,519.94,665.13,281.45,1918296970.0
594,1,1,1,23,1,55.59328351975886,OK,536.98,640.6,314.88,1644649588.0
595,2,2,2,11,2,97.63937247301232,OK,651.05,656.26,363.56,1870558634.0
596,2,1,2,20,2,55.94298663958038,OK,520.02,639.52,289.56,2027272436.0
597,3,2,2,0,2,20.673963655832583,OK,632.07,636.3,307.51,1383732588.0
598,3,2,2,8,2,73.27555761129399,OK,618.78,650.3,312.06,1557441668.0
599,3,2,2,11,2,18.03023002470895,OK,634.92,624.28,291.88,1383756628.0
600,3,2,2,22,2,76.31331645921135,OK,624.62,622.77,325.91,1573614920.0
601,0,2,2,0,2,65.37822436029974,OK,627.34,628.62,334.07,1499113922.0
602,1,1,2,3,2,77.95138728907489,OK,553.73,603.21,309.51,2247143734.0
603,2,2,2,26,2,77.31994547424912,OK,642.15,660.12,327.79,1575208014.0
604,3,2,2,14,2,73.22217509335253,OK,645.15,701.59,324.41,1557473784.0
605,0,1,2,9,2,27.747810222083057,OK,538.89,609.12,288.85,1938380128.0
606,1,1,2,4,2,61.040907398685164,OK,539.46,669.94,280.8,2080284572.0
607,1,2,2,22,2,74.52322361188715,OK,625.37,655.48,318.5,1558939490.0
608,0,2,2,14,2,63.2745111596651,OK,619.33,618.18,327.26,1494657150.0
609,3,2,1,13,1,55.97508312838168,OK,624.24,624.97,357.48,1223436868.0
610,0,2,2,16,2,48.876335839970686,OK,629.94,643.41,287.23,1428485324.0
611,0,1,2,23,2,55.86348311288406,OK,529.15,666.63,298.09,2027173900.0
612,3,2,2,18,2,39.02726573059481,OK,631.84,659.4,299.03,1394895112.0
613,3,1,2,11,2,59.63245945719997,OK,536.41,662.79,298.58,2079794732.0
614,2,2,1,13,1,61.14212638222995,OK,629.38,654.9,363.59,1253863508.0
615,3,2,2,23,2,46.544603265028606,OK,627.66,640.54,303.67,1407817950.0
616,1,1,2,16,2,58.59936904042926,OK,526.96,668.4,291.66,2054780322.0
617,1,2,2,13,2,85.60380998356625,OK,628.33,699.95,378.38,1870657022.0
618,2,1,1,9,1,57.342125825882974,OK,543.54,681.42,298.27,1646063370.0
619,1,2,1,9,1,63.417347473840636,OK,642.53,639.35,366.85,1263610820.0
620,1,1,1,26,1,53.6722697729519,OK,544.33,645.03,300.38,1644525390.0
621,2,1,1,26,1,57.728043497408066,OK,546.58,631.71,320.13,1646151276.0
622,1,2,2,9,2,60.25590164992207,OK,642.25,654.76,323.38,1473250032.0
623,0,2,2,14,2,40.76905446510226,OK,615.01,618.87,302.5,1405965654.0
624,1,2,2,0,2,21.41515914184524,OK,623.63,625.94,291.66,1383775960.0
625,0,2,0,13,1,24.611834210536465,TIMING,615.41,642.29,inf,inf
626,3,1,1,9,1,57.56832871332722,OK,540.02,677.49,303.76,1646039460.0
627,2,2,2,22,2,12.227280030794086,TIMING,622.75,610.7,inf,inf
628,0,2,2,13,2,40.7420521878701,OK,630.77,612.32,298.6,1405876422.0
629,1,2,1,26,1,58.49946525629167,TIMING,634.33,635.85,inf,inf
630,0,1,2,19,2,94.22066568336406,OK,547.85,629.78,322.42,2543513776.0
631,1,1,2,12,2,27.157855078780436,OK,539.04,623.91,288.8,1938297232.0
632,1,1,2,2,2,21.126376360009242,OK,521.59,663.28,282.03,1917837462.0
633,1,1,2,11,2,57.55448594757746,OK,532.28,642.27,289.64,2031521896.0
634,3,1,2,11,2,73.21368571639493,OK,522.65,637.26,297.62,2216974150.0
635,2,1,1,25,1,57.00653460782736,OK,549.97,668.75,302.33,1646114200.0
636,0,1,1,21,0,100.0,TIMING,550.19,650.91,inf,inf
637,1,2,2,16,2,60.96105453067645,OK,629.96,621.17,318.97,1473277704.0
638,2,1,2,18,2,26.247370998018393,OK,541.22,632.75,283.46,1938299644.0
639,3,1,1,7,1,56.00761369949176,OK,541.22,643.54,301.68,1644662818.0
640,2,1,2,12,2,42.86296913631269,OK,524.32,604.28,293.0,1961468736.0
641,1,2,2,26,2,44.53248302842528,OK,633.45,657.0,293.36,1407264934.0
642,0,2,2,14,2,40.32741932618777,OK,615.14,628.59,302.64,1405904096.0
643,0,1,2,16,2,48.92993762450446,OK,544.27,633.55,277.1,1984107944.0
644,1,2,2,26,2,11.781374669406041,TIMING,615.32,618.71,inf,inf
645,3,1,2,13,2,26.48819503875336,OK,527.14,650.81,280.32,1938269046.0
646,2,2,2,10,2,95.23078158427634,OK,656.27,658.33,358.49,1870643504.0
647,0,1,2,26,2,81.18814381950202,OK,551.04,637.26,296.6,2345279616.0
648,3,2,2,14,2,91.11009886793589,OK,640.15,658.93,371.46,1880494576.0
649,3,1,2,8,2,31.70802985942041,OK,524.05,662.44,288.55,1938368288.0
650,1,2,1,19,1,62.80132999565223,OK,658.65,654.58,333.28,1262957974.0
651,3,2,2,26,2,88.07061263845452,OK,649.62,643.02,352.21,1870558578.0
652,1,2,2,10,2,73.47738243142125,OK,627.21,625.67,317.06,1557455496.0
653,2,2,2,23,2,17.25561830750386,OK,624.21,626.43,313.61,1383690208.0
654,2,1,1,8,1,54.4394891325247,OK,521.78,659.46,319.11,1644655308.0
655,0,1,2,20,2,77.96728640291136,OK,535.54,631.83,301.67,2247195772.0
656,1,2,2,22,2,53.89977399416422,OK,631.62,635.99,312.08,1440905708.0
657,1,1,1,1,1,54.62371065306885,OK,533.84,645.76,313.51,1644707292.0
658,3,1,1,15,1,54.8863836621194,OK,519.3,622.06,308.32,1644647268.0
659,2,2,2,4,2,37.36099229792656,OK,629.63,634.87,288.2,1394898078.0
660,1,1,2,21,2,84.51185049360303,OK,526.35,629.28,317.75,2543452442.0
661,0,2,2,15,2,53.521291719493824,OK,641.22,643.34,313.68,1429416806.0
662,1,2,2,9,2,23.599106400181192,OK,641.44,617.43,296.98,1383713154.0
663,2,2,2,21,2,71.68519918628434,OK,621.14,621.4,323.59,1510799738.0
664,3,2,2,24,2,52.002574522726476,OK,617.7,598.0,307.99,1428467084.0
665,2,2,2,5,2,18.858677681631242,OK,613.43,585.22,295.09,1383756228.0
666,3,2,2,18,2,43.05200293697359,OK,612.24,644.48,322.01,1405991714.0
667,3,2,2,26,2,49.689905988931635,OK,629.59,607.33,290.0,1428395552.0
668,1,1,2,12,2,27.523958561048843,OK,533.52,631.26,293.73,1938337870.0
669,0,2,1,3,1,28.500510635828867,OK,617.13,609.32,322.17,1183517554.0
670,2,2,2,0,2,96.25276038115781,OK,638.38,652.13,368.89,1870617194.0
671,3,9,2,11,2,65.51494923398408,PE4,inf,inf,inf,inf
672,0,1,2,23,2,54.97633982808886,OK,540.39,664.77,293.15,2027172138.0
